,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,firstName,games,hits,lastName,player_id,runs,seasons,WAR
2011,0.02,0.02,0.06999999999999999,9.01,2.0,N,0.02,0.02,0.2594854710346104,0.332276168709029,1.01,0.02,0.0727906976744186,Frank Vernon,14.0,3.01,Hemphill,hemphfr01,0.02,2.0,-0.24
2012,0.01,0.01,0.14285714285714285,0.01,0.0,N,0.01,0.01,0.14387464387464388,0.29530321530321535,0.01,0.01,0.15142857142857144,August Julius,2.0,1.0,Hetling,hetligu01,0.01,1.0,-0.06
2013,10.01,5.01,0.232,15.01,1.0,N,0.03,0.03,0.25581350282923804,0.528053502829238,13.0,0.03,0.27224,John Bernard,146.0,116.0,Hoey,hoeyja01,39.0,3.0,-2.09
2014,29.01,7.02,0.23069001029866118,63.0,6.0,N,1.03,0.04,0.28171993384869815,0.5599279668044139,33.010000000000005,0.04,0.2782080329557157,Edward William,276.0,224.0,Holly,hollyed01,92.0,4.0,-0.64
2015,0.01,0.01,0.18518518518518517,2.0,1.0,N,0.01,0.01,0.2665778073975341,0.4539852148049415,0.01,0.01,0.18740740740740738,Howard Elbert,9.0,5.0,Holmes,holmedu02,2.0,1.0,-0.01
2016,8.059999999999999,3.0599999999999987,0.12989473684210529,10.04,4.0,N,3.0599999999999996,0.09,0.17069501554508074,0.38255466466788773,1.08,0.09,0.211859649122807,Thomas L.,162.0,37.02,Hughes,hugheto02,14.03,9.0,-0.63
2017,0.01,0.01,0.0025,1.0,0.0,N,0.01,0.01,0.20159680638722555,0.21909680638722556,0.01,0.01,0.0175,Harry Emanuel Kress,2.0,0.01,Huston,hustoha01,0.01,1.0,-0.04
2018,6.0,4.0,0.2077922077922078,16.0,6.0,N,1.0,0.01,0.26059816369200933,0.5235851766790223,7.0,0.01,0.262987012987013,Frank,80.0,64.0,Jude,judefr01,31.0,1.0,-1.64
2019,1.0,0.01,1.0,0.01,0.0,N,0.01,0.01,0.9901960784313726,3.0401960784313724,0.01,0.01,2.05,Oscar Edward,2.0,1.0,Knolls,knollhu01,0.01,1.0,0.18
2020,70.0,25.009999999999998,0.2740419378163413,174.0,13.0,N,18.009999999999998,0.060000000000000005,0.3604957772314434,0.7603873173615951,38.019999999999996,0.060000000000000005,0.3998915401301518,James Edgar,448.0,379.0,Lennox,lennoed01,138.0,6.0,8.24
2021,4.01,1.03,0.15181518151815182,22.01,0.0,N,0.04,0.04,0.20922934933087217,0.3814735737533144,1.03,0.04,0.17224422442244225,Vivan Alexander,131.0,46.0,Lindaman,lindavi01,27.01,4.0,-0.53
2022,0.02,0.02,0.250625,1.01,0.0,N,0.02,0.02,0.29477392836171457,0.5528989283617145,0.02,0.02,0.25812499999999994,Thomas Joseph,5.0,4.01,Madden,maddeto01,1.01,2.0,-0.03
2023,0.02,0.02,0.009950248756218907,0.02,0.0,N,0.02,0.01,0.019607843137254905,0.08925958443078726,0.02,0.01,0.06965174129353235,Henry,3.0,0.02,Mathewson,mathehe01,0.02,2.0,-0.05
2024,0.01,0.01,0.01,0.01,0.0,N,0.01,0.01,0.0196078431372549,0.08960784313725491,0.01,0.01,0.07,William Thomas,1.0,0.01,McCarthy,mccarbi02,0.01,1.0,-0.02
2025,5.02,0.03,0.16666666666666666,11.0,0.0,N,0.03,0.03,0.2178405853767525,0.41528106156722866,0.03,0.03,0.1974404761904762,Ulysses Simpson Grant,68.0,28.0,McGlynn,mcglyst01,8.02,3.0,0.05
2026,11.0,4.0,0.2564102564102564,13.0,3.0,N,0.01,0.01,0.2975675582159787,0.6236847743331948,4.0,0.01,0.3261172161172161,Arthur Ernst,82.0,70.0,Meier,meierdu01,32.0,1.0,0.03
2027,6.0,3.0,0.21498371335504887,16.0,7.0,N,1.0,0.01,0.26968879730917245,0.5335324455176416,7.0,0.01,0.26384364820846906,James Edward,88.0,66.0,Morgan,morgare01,20.0,1.0,-1.27
2028,0.03,0.03,0.046363636363636364,0.03,0.0,N,0.03,0.03,0.047597461468721666,0.10214291601417622,0.03,0.03,0.05454545454545456,Walter Frederick,14.0,1.02,Moser,moserwa01,0.03,3.0,-0.3
2029,168.0,96.01,0.2699584679280111,299.0,40.0,Y,37.029999999999994,0.11999999999999998,0.3229106036224193,0.7015700406321101,321.01,0.11999999999999998,0.3786594370096908,John Joseph,1264.0,1170.0,Murray,murrare01,555.0,12.0,16.21
2030,31.0,20.0,0.256136606189968,76.0,7.0,N,3.01,0.02,0.31666045763808554,0.6582079496338166,26.0,0.02,0.34154749199573103,James Joseph,259.0,240.0,Nealon,nealoji01,111.0,2.0,2.74
2031,58.01,24.02,0.24713656387665198,163.0,30.0,N,12.0,0.07,0.3061220346965372,0.6158356910842024,107.0,0.07,0.3097136563876652,Herbert Clyde,608.0,561.0,Niles,nilesha01,278.0,7.0,5.86
2032,1.0,0.01,0.24528301886792453,10.0,0.0,N,0.01,0.01,0.36502142517060787,0.6301157647932494,3.0,0.01,0.2650943396226415,Louis Ellis,25.0,13.0,Nordyke,nordylo01,4.0,1.0,0.02
2033,3.0,1.01,0.252212389380531,15.0,0.0,N,0.02,0.02,0.29873039581777444,0.5734206613045001,4.0,0.02,0.2746902654867257,Thomas Francis,62.0,57.0,O'Hara,oharato01,19.0,2.0,0.0
2034,16.009999999999998,12.02,0.21483942414174972,47.0,15.0,N,1.05,0.060000000000000005,0.2652684807162249,0.5279484364194365,21.009999999999998,0.060000000000000005,0.2626799557032115,Frederick Thomas,334.0,194.0,Payne,paynefr01,82.0,6.0,2.01
2035,1.01,1.01,0.19083969465648856,11.01,1.0,N,1.01,0.02,0.25875690414598335,0.49585614078720475,1.01,0.02,0.2370992366412214,Robert Andrew,43.0,25.0,Peterson,peterbo01,11.0,2.0,-0.53
2036,5.01,0.02,0.2,10.01,3.0,N,0.02,0.02,0.2601283014506155,0.4920658014506155,9.0,0.02,0.2319375,Leon Abner,53.0,32.0,Quillin,quillle01,18.0,2.0,-0.51
2037,0.01,0.01,0.07142857142857142,0.01,1.0,N,0.01,0.01,0.13382157123834887,0.2095358569526346,0.01,0.01,0.07571428571428572,Philip Mark,5.0,1.0,Reardon,reardph01,0.01,1.0,-0.2
2038,9.049999999999999,6.039999999999999,0.14674943566591422,25.02,0.0,N,0.09999999999999999,0.09999999999999999,0.19232248141502178,0.3874466349138931,2.09,0.09999999999999999,0.19512415349887133,Elwood Lewis,241.0,65.01,Richie,richile01,27.03,10.0,-1.25
2039,0.01,0.01,0.0014285714285714286,0.01,0.0,N,0.01,0.01,0.002849002849002849,0.012849002849002849,0.01,0.01,0.01,Robert Charles,8.0,0.01,Roy,roych01,0.01,1.0,-0.14
2040,41.0,22.0,0.24324324324324326,36.01,18.0,N,3.03,0.060000000000000005,0.2698768635068804,0.576694431074448,23.01,0.060000000000000005,0.30681756756756756,Charles,477.0,360.0,Schmidt,schmibo01,137.0,6.0,4.31
2041,0.01,0.01,0.0014285714285714286,0.01,0.0,N,0.01,0.01,0.002849002849002849,0.012849002849002849,0.01,0.01,0.01,John Herman Frank,2.0,0.01,Schulte,schulja01,0.01,1.0,-0.15
2042,5.01,1.01,0.2256923076923077,15.0,3.0,N,1.01,0.02,0.2910994272838231,0.5683814785658744,15.01,0.02,0.2772820512820513,Leopold Theodore,66.0,44.01,Sentell,sentepa01,19.01,2.0,0.13
2043,0.01,0.01,0.005,0.01,0.0,N,0.01,0.01,0.009900990099009903,0.044900990099009906,0.01,0.01,0.035,Warren Hilton,1.0,0.01,Shanabrook,shannwa01,0.01,1.0,-0.08
2044,59.019999999999996,23.040000000000003,0.22842639593908629,155.0,13.0,N,6.069999999999999,0.09999999999999999,0.2839278831741681,0.5692578324127469,66.00999999999999,0.09999999999999999,0.2853299492385787,David William,630.0,495.0,Shean,sheanda01,225.0,10.0,1.19
2045,11.01,10.02,0.19929347826086954,55.01,7.0,N,1.03,0.04,0.280140053741552,0.541281358089378,21.02,0.04,0.2611413043478261,William Martin,186.0,110.00999999999999,Shipke,shipkbi01,59.010000000000005,4.0,2.08
2046,1.0,0.01,0.14814814814814814,0.01,0.0,N,0.01,0.01,0.1484085862324204,0.3354456232694574,0.01,0.01,0.18703703703703703,Chester Arthur,8.0,4.0,Spencer,spencch01,1.0,1.0,-0.27
2047,123.02,34.03999999999999,0.2338024550385384,219.01999999999998,25.0,N,8.089999999999998,0.13999999999999999,0.2836895141920815,0.5789735564415819,30.03,0.13999999999999999,0.2952840422495004,Oscar Harland,1096.0,819.01,Stanage,stanaos01,248.01999999999998,14.0,6.02
2048,22.0,11.02,0.2607184241019699,45.0,4.0,N,2.0299999999999994,0.05,0.30042212597993534,0.619228614971824,17.0,0.05,0.31880648899188874,Alan Marshall,266.0,225.0,Storke,storkal01,68.0,5.0,2.15
2049,46.019999999999996,17.03,0.24187690919445862,82.02000000000001,22.0,Y,3.0699999999999994,0.09999999999999999,0.2960175259077143,0.6039368460310861,20.040000000000003,0.09999999999999999,0.3079193201233718,Ira Felix,484.0,327.02,Thomas,thomair01,124.02000000000001,10.0,6.13
2050,0.01,0.01,0.2777777777777778,7.0,0.0,N,0.01,0.01,0.3952569169960474,0.6747013614404918,0.01,0.01,0.2794444444444444,Jay King,14.0,10.0,Towne,towneba01,3.0,1.0,0.26
2051,0.01,0.01,0.01,0.01,0.0,N,0.01,0.01,0.0196078431372549,0.08960784313725491,0.01,0.01,0.07,Thomas Joseph,2.0,0.01,Walsh,walshto01,0.01,1.0,-0.03
2052,18.009999999999998,9.01,0.23655913978494625,18.0,4.0,N,0.04,0.04,0.27102496714848884,0.5853260424173061,12.0,0.04,0.31430107526881723,Joseph Aloysius,166.0,110.0,Ward,wardjo04,47.0,4.0,-0.66
2053,0.01,0.01,0.005,0.01,0.0,N,0.01,0.01,0.009900990099009903,0.044900990099009906,0.01,0.01,0.035,William,1.0,0.01,Wilson,wilsowi01,0.01,1.0,-0.03
2054,10.01,7.01,0.18561484918793503,34.01,2.0,N,3.01,0.02,0.2483994604201015,0.5107196460349507,9.01,0.02,0.2623201856148492,Edward Desmond,127.0,80.0,Zimmerman,zimmeed01,31.01,2.0,-1.03
2055,3.0,1.0,0.20581113801452786,80.0,6.0,N,1.0,0.01,0.3426785034368049,0.5678601014997589,27.0,0.01,0.22518159806295399,Edward John,127.0,85.0,Anderson,andergo01,73.0,1.0,0.35
2056,0.01,0.01,0.002,0.01,0.0,N,0.01,0.01,0.003984063745019921,0.017984063745019922,0.01,0.01,0.014000000000000002,Thomas William,2.0,0.01,Asmussen,asmusto01,0.01,1.0,-0.12
2057,6.01,0.03,0.19455252918287938,24.0,2.0,N,0.03,0.03,0.2685227714376568,0.48704417221586693,6.01,0.03,0.21852140077821014,William Askew,81.0,50.0,Autry,autrych01,22.0,3.0,-1.02
2058,2.01,0.02,0.13725490196078433,3.0,0.0,N,0.02,0.02,0.18511662347278784,0.36374407445318,0.02,0.02,0.17862745098039215,James Chandler,16.0,7.0,Ball,ballji01,4.0,2.0,-0.55
2059,56.0,17.020000000000003,0.25108763206960844,99.0,4.0,N,4.069999999999999,0.09,0.2961292922685139,0.6107657124052448,92.0,0.09,0.3146364201367309,Cornelius,501.0,404.0,Ball,ballne01,162.0,9.0,0.95
2060,0.01,0.01,0.19047619047619047,0.01,0.0,N,0.01,0.01,0.19077069457659368,0.384104027909927,0.01,0.01,0.1933333333333333,John Morris,6.0,4.0,Baxter,baxtemo01,1.0,1.0,-0.27
2061,6.02,3.0299999999999994,0.13675213675213677,20.0,6.0,N,0.05,0.05,0.1962604429120806,0.3678558845075222,0.05,0.05,0.1715954415954416,George Glenn,160.0,48.0,Bell,bellge01,19.0,5.0,-0.79
2062,2.0,1.0,0.21153846153846154,3.0,1.0,N,0.01,0.01,0.2678093197643278,0.5568477813027893,4.0,0.01,0.2890384615384615,Jack,17.0,11.0,Bell,bellru01,4.0,1.0,-0.04
2063,42.019999999999996,11.01,0.21673306772908366,86.01,10.0,N,3.05,0.07,0.27238209432454036,0.5474338871532256,18.02,0.07,0.2750517928286852,Walter Allen,442.0,272.0,Blair,blairwa01,80.0,7.0,-0.5
2064,18.0,10.0,0.23185840707964603,39.0,0.0,N,1.04,0.05,0.2814336561542919,0.5860708242958848,5.02,0.05,0.3046371681415929,James John,208.0,131.0,Block,blockbr01,42.0,5.0,1.54
2065,2.02,0.03,0.2727272727272727,5.0,1.0,N,0.03,0.03,0.3070140911595686,0.5976752481843621,2.01,0.03,0.29066115702479345,Lewis Albert,54.0,33.0,Brockett,brockle01,16.0,3.0,0.78
2066,0.01,0.01,0.005,0.01,0.0,N,0.01,0.01,0.009900990099009903,0.044900990099009906,0.01,0.01,0.035,Robert,2.0,0.01,Brush,brushbo01,0.01,1.0,-0.05
2067,8.0,4.0,0.23786407766990292,15.0,2.0,N,0.01,0.01,0.2959508542217838,0.6116304658722693,5.0,0.01,0.31567961165048547,John Jeirus,59.0,49.0,Barnett,burneja01,18.0,1.0,0.09
2068,2.0,0.01,0.22033898305084745,2.0,0.0,N,0.01,0.01,0.24586133420750697,0.5009460799702188,1.0,0.01,0.25508474576271184,Willis Everett,20.0,13.0,Butler,butleki02,4.0,1.0,0.17
2069,186.01999999999998,60.03999999999999,0.25357275926309253,456.01,49.0,N,10.08,0.13999999999999999,0.3242075278993281,0.6474014836020812,176.01999999999998,0.13999999999999999,0.32319395570275306,Robert Matthew,1283.0,1225.01,Byrne,byrnebo01,667.01,14.0,13.92
2070,0.01,0.01,0.25,1.0,0.0,N,0.01,0.01,0.3992015968063872,0.6642015968063872,0.01,0.01,0.265,Marc Thaddeus,2.0,1.0,Campbell,campbhu02,0.01,1.0,0.0
2071,8.05,4.06,0.18901913875598084,15.059999999999999,1.0,N,0.09,0.09,0.21897961534032015,0.4473288976369708,0.09,0.09,0.2283492822966507,Harry Frank,198.0,79.00999999999999,Coveleski,covelha01,30.01,9.0,-0.32
2072,0.01,0.01,0.2222222222222222,2.0,0.0,N,0.01,0.01,0.36330608537693004,0.5921949742658189,2.0,0.01,0.22888888888888884,Harry Albert,6.0,2.0,Curtis,curtiha01,2.0,1.0,0.07
2073,30.009999999999998,15.01,0.23819742489270387,74.00999999999999,10.0,N,4.0,0.03,0.30117908743750244,0.6166619200555281,24.0,0.03,0.31548283261802573,Joseph Nicholas,270.0,222.0,Delahanty,delahjo01,68.0,3.0,0.95
2074,30.0,11.01,0.22658227848101264,28.0,3.0,N,3.01,0.04,0.2557731657410114,0.5596339252346823,13.0,0.04,0.3038607594936709,Jerome Willis,241.0,179.0,Downs,downsre01,68.0,4.0,-1.37
2075,299.0,123.00999999999999,0.28990628360731296,625.0,53.0,Y,74.02,0.15,0.3568869440598847,0.7646423596383145,298.0,0.15,0.40775541557842987,Lawrence Joseph,1766.0,1887.0,Doyle,doylela01,960.0,15.0,45.08
2076,0.01,0.01,0.005,0.01,0.0,N,0.01,0.01,0.009900990099009903,0.044900990099009906,0.01,0.01,0.035,Samuel Sherwood,1.0,0.01,Edmonston,edmonsa01,0.01,1.0,-0.04
2077,23.02,3.049999999999999,0.23622047244094488,82.0,3.0,N,11.03,0.07,0.3263571597205827,0.6605461360985354,10.03,0.07,0.33418897637795275,Ross Emil,276.0,150.0,Erwin,erwinte01,70.02,7.0,2.01
2078,0.05,0.05,0.17101102469874369,1.04,0.0,N,0.05,0.04,0.17825387416377333,0.3518287822912838,1.04,0.04,0.17357490812751045,Samuel William,63.0,20.009999999999998,Frock,frocksa01,6.029999999999999,5.0,-0.75
2079,1.0,2.0,0.22916666666666666,2.0,1.0,N,1.0,0.01,0.27445598902176044,0.6702893223550938,1.0,0.01,0.3958333333333333,Oscar Marion,26.0,11.0,Graham,grahaos01,7.0,1.0,0.5
2080,3.0,1.0,0.21568627450980393,5.0,0.0,N,0.01,0.01,0.285663274415283,0.5999769999054791,2.0,0.01,0.3143137254901961,Harry Sibley,15.0,11.0,Hinchman,hinchha01,3.0,1.0,0.4
2081,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Samuel Everett,1.0,0.01,Hope,hopesa01,0.01,1.0,0.0
2082,3.0,0.01,0.13636363636363635,10.0,3.0,N,0.01,0.01,0.333274864058937,0.5389566822407552,2.0,0.01,0.20568181818181816,John Winton,15.0,6.0,Hopkins,hopkibu01,7.0,1.0,-0.21
2083,0.02,0.02,0.12625,0.02,0.0,N,0.02,0.02,0.12810945273631844,0.26935945273631845,0.02,0.02,0.14125000000000001,Elijah Albert,6.0,1.01,Jones,jonesel01,1.01,2.0,-0.05
2084,21.01,11.02,0.2196601941747573,76.0,22.0,N,7.01,0.04,0.3025899093314824,0.6000170937975018,53.0,0.04,0.2974271844660194,John Francis,261.0,181.0,Kane,kanejo01,118.0,4.0,1.4
2085,1.0,1.0,0.3333333333333333,0.01,0.0,N,0.01,0.01,0.3333888703765412,0.7172222037098746,0.01,0.01,0.38383333333333336,Walter Brocton,25.0,20.0,Kay,kaybi01,8.0,1.0,0.36
2086,5.0,0.01,0.18781725888324874,13.0,2.0,N,0.01,0.01,0.24527144945993115,0.45872322610967736,7.0,0.01,0.2134517766497462,John Benedict,53.0,37.0,Kelly,kellyjo02,12.0,1.0,-0.81
2087,0.01,0.01,0.4,0.01,0.0,N,0.01,0.01,0.40039840637450197,0.8123984063745019,0.01,0.01,0.4119999999999999,George William,2.0,2.0,Kelsey,kelsebi01,1.0,1.0,0.05
2088,61.019999999999996,16.040000000000003,0.24789199739752765,128.01,54.0,N,3.0599999999999996,0.09,0.3275085800709674,0.6419457954255543,57.019999999999996,0.09,0.31443721535458685,Wade,467.0,381.01,Killefer,killere01,181.01999999999998,9.0,4.51
2089,0.01,0.01,0.00125,1.0,0.0,N,0.01,0.01,0.1120976692563818,0.1208476692563818,0.01,0.01,0.00875,Joseph Steven,3.0,0.01,Knotts,knottjo01,0.01,1.0,-0.15
2090,49.01,21.009999999999998,0.23159574468085106,73.00999999999999,11.0,N,6.04,0.05,0.2810109718468382,0.6019275021250705,38.010000000000005,0.060000000000000005,0.32091653027823236,Arthur Theodore,365.0,283.01,Kruger,krugear01,113.00999999999999,6.0,-1.05
2091,0.01,0.01,0.005,0.01,0.0,N,0.01,0.01,0.009900990099009903,0.044900990099009906,0.01,0.01,0.035,Francis Patrick,2.0,0.01,Leary,learyfr01,0.01,1.0,-0.04
2092,2.0,0.01,0.27692307692307694,3.0,1.0,N,0.01,0.01,0.3187943776264309,0.6272559160879694,2.0,0.01,0.30846153846153845,Morris Elmer,22.0,18.0,Lister,listepe01,5.0,1.0,0.01
2093,107.0,70.00999999999999,0.2774315903549174,226.0,38.0,N,14.03,0.09999999999999999,0.3256554827943668,0.6814154394456808,206.0,0.09999999999999999,0.355759956651314,Harry Donald,972.0,1024.0,Lord,lordha01,506.0,10.0,16.61
2094,61.01,22.009999999999998,0.2610710607621009,254.0,30.0,N,12.02,0.060000000000000005,0.35533633415092136,0.6890593001653395,112.0,0.060000000000000005,0.3337229660144181,William P.,603.0,507.0,Louden,loudeba01,267.0,6.0,9.36
2095,8.01,6.01,0.2500403225806452,38.0,2.0,N,1.01,0.02,0.3541767932782446,0.6972009868266317,11.0,0.02,0.3430241935483871,Harl Vestin,77.0,62.01,Maggert,maggeha01,40.0,2.0,0.9
2096,3.0199999999999996,2.0299999999999994,0.1833888888888889,7.01,1.0,N,0.04,0.04,0.21813347513959058,0.44152236402847944,3.02,0.04,0.2233888888888889,Walter Sanderson,87.0,33.010000000000005,Manning,manniru01,12.02,4.0,0.18
2097,0.01,0.01,0.0011111111111111111,0.01,0.0,N,0.01,0.01,0.0022172949002217295,0.009995072677999508,0.01,0.01,0.007777777777777778,William Jacob,2.0,0.01,McGill,mcgilbi01,0.01,1.0,-0.16
2098,86.03999999999999,33.040000000000006,0.25079493492789307,190.01999999999998,15.0,N,8.079999999999998,0.12999999999999998,0.3011761232222824,0.6140041218153178,127.02,0.12999999999999998,0.3128279985930355,William Boyd,846.0,713.01,McKechnie,mckecbi01,319.01,13.0,3.29
2099,0.01,0.01,0.005,0.01,1.0,N,0.01,0.01,0.337748344370861,0.372748344370861,0.01,0.01,0.035,Edward Cameron,1.0,0.01,McLane,mclaned01,0.01,1.0,-0.01
2100,290.01,82.05000000000001,0.2732635766170875,454.02,44.0,N,61.05999999999999,0.18000000000000002,0.3308859590458902,0.7143691828438838,272.03999999999996,0.18000000000000002,0.3834832237979937,Carl Frederick Rudolf,1638.0,1580.01,Merkle,merklfr01,720.02,18.0,19.92
2101,240.0,105.01,0.28536485935589073,685.0,80.0,Y,17.06,0.16,0.35265184339057826,0.7061237825127415,495.01,0.16,0.3534719391221633,Jesse Clyde,1982.0,2100.0,Milan,milancl01,1004.0,16.0,40.11
2102,130.0,104.0,0.2778998778998779,368.0,15.0,N,27.0,0.09999999999999999,0.339652977825417,0.7198727580451971,202.0,0.09999999999999999,0.3802197802197802,Michael Francis,1124.0,1138.0,Mitchell,mitchmi01,514.0,10.0,19.19
2103,83.01,43.01,0.24349881796690306,302.0,17.0,N,15.03,0.08,0.3279572150587313,0.655821675263617,171.0,0.08,0.32786446020488574,Daniel Edward,704.0,618.0,Moeller,moellda01,379.0,8.0,6.84
2104,0.01,0.01,0.11764705882352941,0.01,0.0,N,0.01,0.01,0.11809635722679197,0.23927282781502723,0.01,0.01,0.12117647058823527,Jesse Walworth Thayer,5.0,2.0,Orndorff,orndoje01,0.01,1.0,-0.33
2105,25.0,16.0,0.2513781697905182,45.0,4.0,N,2.0199999999999996,0.03,0.2897398617198205,0.6106439411024005,26.0,0.03,0.3209040793825799,Wilferd Pearl,266.0,228.0,Osborn,osborfr02,98.0,3.0,1.88
2106,279.0,77.00999999999999,0.2680737909257105,715.0,41.0,Y,42.019999999999996,0.15,0.3497634040291445,0.7107539308697628,293.01,0.15,0.3609905268406182,George Henry,1716.0,1613.0,Paskert,paskedo01,868.0,15.0,24.43
2107,4.0,1.0,0.17123287671232876,13.0,3.0,N,0.01,0.01,0.2530707980988828,0.46560504467422525,10.0,0.01,0.21253424657534248,John Grover,44.0,25.0,Perrine,perrini01,13.0,1.0,-0.43
2108,0.01,0.01,1.0,0.01,0.0,N,0.01,0.01,0.6666666666666667,7.666666666666668,0.01,0.01,7.000000000000001,Meinhard Charles,1.0,0.01,Pfyl,pfylmo01,0.01,1.0,0.0
2109,10.0,5.0,0.2113095238095238,27.0,7.0,N,0.02,0.02,0.28376844494892167,0.5547803497108265,6.0,0.02,0.2710119047619048,Newton John,97.0,71.0,Randall,randane01,22.0,2.0,-1.02
2110,74.00999999999999,28.009999999999998,0.28054298642533937,173.0,1.0,N,14.01,0.05,0.3532727114261643,0.7450374173085172,64.0,0.05,0.3917647058823529,Albert Simpson,474.0,434.0,Shaw,shawal02,235.0,5.0,5.6
2111,12.0,2.01,0.18,95.0,3.0,N,1.02,0.03,0.3143655000585255,0.5325255000585255,13.0,0.03,0.21816,Anthony,170.0,90.0,Smith,smithto03,46.0,3.0,0.3
2112,792.01,222.01,0.34467876410004905,1381.0,103.0,N,117.03999999999999,0.22000000000000006,0.4279395370581255,0.9282975556947121,432.01,0.22000000000000006,0.5003580186365866,Tristram E.,2789.0,3514.0,Speaker,speaktr01,1882.01,22.0,133.72
2113,30.0,21.009999999999998,0.22044728434504793,77.0,14.0,N,3.0499999999999994,0.060000000000000005,0.27325659315294926,0.5585361458686042,14.01,0.060000000000000005,0.2852795527156549,James Walter,428.0,276.0,Stephens,stephji01,95.0,6.0,4.27
2114,46.0,11.0,0.255677039529016,32.0,2.0,N,1.03,0.04,0.2763605442176871,0.5918273230234061,29.0,0.04,0.31546677880571905,Harry Joseph,322.0,304.0,Swacina,swaciha01,110.0,4.0,-3.73
2115,153.01,40.019999999999996,0.27193932827735645,423.0,12.0,Y,11.040000000000001,0.09,0.3486718244574264,0.6927048688777948,172.0,0.09,0.34403304442036836,William John,1039.0,1004.0,Sweeney,sweenbi02,442.0,9.0,13.47
2116,0.01,0.01,1.0,0.01,0.0,N,0.01,0.01,0.9950495049504952,2.025049504950495,0.01,0.01,1.0299999999999998,Harry Glenville,1.0,2.0,Tonkin,tonkido01,1.0,1.0,0.11
2117,0.01,0.01,1.0,0.01,1.0,N,0.01,0.01,0.9902912621359223,7.990291262135923,0.01,0.01,7.000000000000001,Abraham Lincoln,1.0,0.01,Wade,wadeha01,0.01,1.0,0.03
2118,1.01,1.01,0.2018348623853211,10.0,0.0,N,0.02,0.02,0.2688623760712485,0.49904586230978065,2.01,0.02,0.2301834862385321,Lyndon Earl,53.0,22.0,Welday,weldami01,5.0,2.0,-0.47
2119,0.01,0.01,0.3333333333333333,1.0,0.0,N,0.01,0.01,0.42796005706134094,0.7712933903946741,0.01,0.01,0.34333333333333327,Oscar William,2.0,2.0,Westerberg,westeos01,0.01,1.0,0.08
2120,17.009999999999998,1.02,0.2713178294573643,27.009999999999998,2.0,N,1.02,0.03,0.34493450390189523,0.7019500077778642,11.01,0.03,0.357015503875969,George,86.0,70.0,Whiteman,whitege01,32.01,3.0,0.83
2121,275.0,105.02,0.29524886877828055,242.01,38.0,N,58.04,0.13999999999999999,0.3305803031795349,0.750105190057363,175.01,0.13999999999999999,0.419524886877828,Henry,1456.0,1566.0,Zimmerman,zimmehe01,695.01,14.0,33.59
2122,315.0,103.01,0.3071524064171123,473.01,50.0,Y,96.00999999999999,0.12999999999999998,0.3628337487744232,0.8051883610738885,235.01,0.12999999999999998,0.44235461229946527,John Franklin,1575.0,1838.0,Baker,bakerfr01,887.0,13.0,62.77
2123,3.0,0.02,0.11214953271028037,14.0,2.0,N,0.02,0.02,0.22760526743618925,0.3687267627632921,2.01,0.02,0.1411214953271028,Hyder Edward,41.0,12.0,Barr,barrsc01,9.0,2.0,-0.8
2124,142.0,38.019999999999996,0.24336710082006754,396.0,76.0,Y,10.069999999999999,0.11999999999999998,0.32069326912250007,0.6239373598123216,153.01,0.11999999999999998,0.3032440906898215,John Joseph,1223.0,1009.0,Barry,barryja01,532.0,12.0,25.93
2125,1.0,0.01,0.22535211267605634,6.0,2.0,N,1.0,0.01,0.3037590178458423,0.5857308488317579,0.01,0.01,0.2819718309859155,Harry Owen,19.0,16.0,Bayless,bayledi01,7.0,1.0,0.06
2126,114.00999999999999,43.0,0.27604920405209843,241.0,5.0,N,45.03,0.09999999999999999,0.33520481047141293,0.732491351715986,129.01,0.09999999999999999,0.3972865412445731,David Beals,876.0,763.0,Becker,beckebe01,367.0,10.0,7.83
